GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	103972680	106445562	10	10	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	106445714	106502191	13	10	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	106502396	106769638	17	10	7
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	106769814	107324734	23	12	11
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	107325503	112255237	15	10	5
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	112260748	113664174	13	10	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr13	113971527	114342922	9	9	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	18239283	30211228	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	30214374	33816988	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	33820790	34741832	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	34741980	38009376	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	38009764	40046851	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	40049637	99555861	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	99556011	99560380	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	99561643	105779965	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	105780462	106458421	16	16	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr14	106458677	106877229	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	19811075	27707535	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	27709241	34761724	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	34761801	37160727	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	37162379	52959135	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	52959670	53081829	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	53083004	61085481	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	61085887	68547753	4	3	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	68552896	68986991	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	68987148	70562345	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	70562841	75487916	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	75496333	75744618	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	75746836	77882464	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	77882779	78461133	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	78465060	80391133	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	80391803	80410459	6	4	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	80413620	80714559	14	11	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	80714923	80776467	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	80782891	81011791	4	3	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	81014349	81265496	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	81266983	82670412	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	82673993	82945533	11	8	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	82946202	86008010	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	86008060	86320680	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	86321404	86506022	14	11	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	86507120	87948887	11	8	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	87950231	88304983	12	10	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	88310061	88878537	16	14	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	88882408	89347185	11	8	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	89347584	89997012	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	90006722	90885725	15	12	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	90885812	91529614	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	91530027	91999840	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	92000148	93882840	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	93883968	95912349	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	95912687	97409766	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	97410884	97798374	12	9	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	97799042	100665344	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	100666553	100846767	11	8	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	100846824	100995023	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	100996211	101253387	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	101253446	101618261	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr15	101618578	101928837	7	5	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	10777	25022394	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	25025875	25275422	2	2	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	25278339	36048855	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	46441986	56227837	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	56230730	57089081	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	57089236	57672671	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	57673198	58617522	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	58627720	59087683	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	59088644	63580273	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	63582098	64102990	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	64104551	64388453	4	3	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	64388490	65909747	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	65912565	72141483	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	72144170	72766941	3	2	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	72768616	73095011	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	73098940	73263515	3	2	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	73263706	75659066	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	75659605	76930288	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	76932466	78013920	20	17	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	78014089	78959079	16	13	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	78962953	79407034	28	25	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	79407421	80411180	19	16	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	80414392	81391548	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	81392069	81870970	12	9	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	81871106	83198422	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	83198518	83209072	3	2	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	83214183	84575953	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	84577279	89245352	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	89246307	89896521	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr16	89899418	90096867	5	4	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr17	150733	27139741	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr17	27139975	27561645	4	3	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr17	27561676	55530388	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr17	55530837	55577243	2	2	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr17	55578549	83091923	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr18	48133	9282144	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr18	9283950	9643198	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr18	9646149	27409963	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr18	27410973	27455366	8	4	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr18	27455755	80257174	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	90910	23910011	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	23911232	27286478	6	5	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	27290048	33262910	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	33263736	33378368	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	33379418	58153080	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr19	58157021	58586487	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	80664	583055	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	583382	2174502	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	2177288	2936134	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	2943462	30332718	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	30332778	32077442	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	32081895	47247094	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	47259550	54940711	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	54941554	56103525	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	56104309	57399976	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	57400022	58221728	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	58222961	59262711	8	5	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	59262845	62668479	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	62676078	63144948	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	63148134	63751033	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	63754093	64033234	3	2	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr20	64033283	64324800	5	4	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	12973348	15418697	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	15419055	23435375	8	4	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	23436070	25692161	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	25694706	26286180	10	7	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	26286586	28771759	8	4	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	28772189	28913904	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	28917960	29101714	16	12	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	29103159	29424653	11	7	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	29430082	29477513	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	29482747	29592407	11	7	4
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	29594472	30327272	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	30327372	35056135	6	4	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	35058965	41646217	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	41646976	45164161	6	4	2
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	45164849	46556290	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr21	46556775	46677045	5	5	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	16392123	19307655	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	19307980	22304783	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	22305035	22415626	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	22416128	22974789	4	4	0
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	22975528	23654682	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	23659788	23689026	5	4	1
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	23689706	23809714	9	6	3
06974a6a-0b86-5913-8595-9863ab28aed5	chr22	23813411	50796027	3	3	0
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	251810	490407	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	507629	701944	7	4	3
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	702474	707991	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	717914	809468	8	4	4
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	842006	1006176	5	3	2
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	1007312	2776199	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	2785350	155699837	2	2	0
06974a6a-0b86-5913-8595-9863ab28aed5	chrX	155733777	156004181	6	3	3
06974a6a-0b86-5913-8595-9863ab28aed5	chrY	2782397	26653788	6	6	0
06974a6a-0b86-5913-8595-9863ab28aed5	chrY	56872112	56872112	5	5	0
