GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	35481113	37025187	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	37025472	50642022	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr19	50643541	58586487	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	80664	852164	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	853681	874038	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	874696	7055380	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	7056379	21574047	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	21574061	30305015	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	30305953	61740212	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	61740650	64016855	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr20	64021807	64324800	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	12973348	14081771	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	14083748	15686719	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	15690060	18023196	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	18024745	20728870	5	4	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	20729608	37221683	4	3	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	37227925	46239987	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chr21	46240226	46677045	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr22	16392123	22920809	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chr22	22921102	27263068	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr22	27263813	43252032	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chr22	43254723	46059508	2	2	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chr22	46060448	50796027	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	251810	19577382	2	1	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	19577554	43913146	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	43913232	54705413	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	54705726	68703583	7	5	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	68703893	84786121	7	4	3
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	84791151	86128419	5	3	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	86128466	89101936	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	89102017	117212506	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	117215925	117287494	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	117292733	125363697	4	2	2
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	125368151	155299238	3	2	1
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	155312291	155846151	1	1	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chrX	155846212	156004181	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chrY	2782397	26653788	0	0	0
d05149f9-5345-5efc-ae5a-49d3119054d2	chrY	56872112	56872112	1	1	0
