GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	38200218	38303005	10	8	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	38303246	41741113	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	60863881	78103822	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	78103876	78114435	2	1	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	78115264	108111486	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr9	108111914	138200944	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	45792	19367329	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	19368063	20725576	4	4	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	20725639	31673876	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	31674756	32415537	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	32423879	32679318	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	32681314	33968610	4	4	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr10	33968684	133654968	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	198510	19418249	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	19418585	19419680	7	4	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	19420311	48372339	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	48373316	82022449	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	82022942	83369399	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	83369540	84223288	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	84224710	84722449	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	84723195	116222061	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr11	116223200	135074876	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	51460	19728193	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	19728261	19847608	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	19849985	70275768	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	70276412	70529473	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	70531103	77154766	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	77154858	78173768	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	78176190	90333392	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr12	90333652	133201603	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr13	18452809	52963036	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr13	52963091	52974058	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr13	52975207	106057956	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr13	106060976	106209875	4	4	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr13	106212573	114342922	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr14	18239283	99551024	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr14	99551085	99556527	2	1	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr14	99557059	105758187	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr14	105779965	106365807	11	11	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr14	106369985	106877229	6	3	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	19811075	24339849	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	24344508	24537522	10	10	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	24542531	29150322	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	29150454	32779227	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	32779950	32986948	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	32987389	45943616	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	45943633	45950067	1	1	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr15	45950082	101928837	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr16	10777	78527908	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr16	78529860	78645266	0	0	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr16	78645636	82830704	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr16	82830861	82835664	0	0	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr16	82835697	90096867	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	150733	4970668	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	4975665	5140754	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	5141499	6097419	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	6105411	6152336	1	1	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	6155021	6910020	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	6913022	7787792	1	1	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	7788187	26949301	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	26955079	27632731	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	27635888	27675298	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	27675470	38796554	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	38797501	55289154	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	55289862	55563081	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	55564463	55630118	2	1	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	55631042	66135592	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	66151880	76930346	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	76930523	80238696	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr17	80240400	83091923	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	48133	4579102	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	4580981	4686502	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	4688684	10894507	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	10894906	15402409	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	20949392	22158732	1	1	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	22160620	75192249	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	75192792	79072059	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	79077858	79175267	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	79176110	79881169	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr18	79912954	80257174	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	90910	5052136	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	5055985	5726816	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	5734163	20826032	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	20832193	23746528	2	1	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	23749744	27823012	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	27823122	27974660	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	27974735	29539279	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	29539671	33019136	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	33025535	36120359	6	3	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	36129486	37382237	7	4	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	37384729	37593066	3	3	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	37600882	40036831	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	40037847	40704455	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	40704732	52634690	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr19	52635191	58586487	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	80664	2643457	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	2643504	14354709	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	14354821	15427231	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	15428569	18361082	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	18361170	18949390	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	18955495	19978098	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	19979402	22230325	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	22230981	59790381	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	59790783	60215061	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	60215708	62464287	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr20	62465895	64324800	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	12973348	16156938	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	16157524	21911947	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	21912828	23471856	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	23476365	24083519	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	24083616	29525487	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	29525840	29543641	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	29543953	29822833	7	5	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	29823028	30239103	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	30239768	30900866	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	30901006	30908568	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	30908705	30928057	6	3	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	30930064	32555666	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	32556264	36447260	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	36447522	37249812	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	37249896	37476404	6	4	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	37477438	38164700	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	38165062	39933399	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	39934179	40050005	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	40051885	40105833	12	9	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	40109595	40223799	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	40224092	40281427	7	5	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	40283111	40458963	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	40459436	41756639	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	41760221	42078871	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	42079333	42339609	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	42342753	42384011	9	7	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	42384304	43364461	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr21	43364759	46677045	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	16392123	16796525	8	5	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	16798223	19215112	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	19215312	20948379	5	4	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	20948399	22137591	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	22137612	23769479	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	23775338	24219458	5	4	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	24222363	26092374	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	26092659	27039124	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	27039178	30339919	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	30340158	34176959	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	34179169	34534802	5	4	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	34535892	41020823	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	41020862	41548293	4	3	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	41550234	46731541	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	46734691	49053806	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	49054319	49286426	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chr22	49287030	50796027	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	251810	2627552	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	2627862	8603106	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	8603493	8611999	9	5	4
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	8613019	26090625	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	26092709	26158610	5	3	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	26158760	35640420	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	35641321	35646466	6	3	3
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	35648214	56986544	4	2	2
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	56987591	63250575	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	63250976	114242453	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	114242760	114419609	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	114420628	114904739	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	114905228	115980237	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	115982193	122275697	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	122276116	123322615	3	2	1
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrX	123323528	156004181	2	2	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrY	2782397	26653788	0	0	0
76a6e0be-98c4-54c8-b4e0-76f29ac1ab04	chrY	56872112	56872112	2	2	0
